1041900;Grandes Galerias, Rua Vinte e Quatro de Maio, 62;Centro;8966;26
1041901;Edificio Laudura, Rua Vinte e Quatro de Maio, 104;Centro;8966;26
1041903;Conjunto Dom Jose, Rua Vinte e Quatro de Maio, 188;Centro;8966;26
1041904;Condominio Edificio 24 de Maio, Rua Vinte e Quatro de Maio, 208;Centro;8966;26
1041905;Edificio David Constantino Cury, Rua Vinte e Quatro de Maio, 276;Centro;8966;26
1041906;Galeria do Comercio, Rua Vinte e Quatro de Maio, 135;Republica;8966;26
1041907;Galeria R. Monteiro, Rua Vinte e Quatro de Maio, 77;Republica;8966;26
1041911;Gelre Trabalho Temporario, Rua Vinte e Quatro de Maio, 35 8§ Andar;Republica;8966;26
1041970;AC Vinte e Quatro de Maio, Rua Vinte e Quatro de Maio, 236;Republica;8966;26
1042000;Rua Barao de Itapetininga, lado par;Republica;8966;26
1042001;Rua Barao de Itapetininga, lado impar;Republica;8966;26
1042010;Rua Nova Barao;Republica;8966;26
1042020;Galeria Itapetininga;Republica;8966;26
